n_neighbors,min_dist,metric,threshold,test_size,n_estimators,max_depth,min_samples_split,accuracy,silhouette_score,precision_R,recall_R,f1_R,precision_S,recall_S,f1_S,precision_I,recall_I,f1_I
30,0.3,euclidean,0.1,0.2,50,20.0,2,0.6132867132867132,-0.013437689,0.564638783269962,0.5059625212947189,0.5336927223719676,0.6426193118756937,0.7246558197747184,0.6811764705882353,0.3333333333333333,0.022727272727272728,0.0425531914893617
30,0.3,euclidean,0.1,0.2,50,20.0,5,0.6251748251748251,-0.013437689,0.578125,0.504258943781942,0.5386715195632393,0.6510359869138496,0.7471839799749687,0.6958041958041958,1.0,0.022727272727272728,0.044444444444444446
30,0.3,euclidean,0.1,0.2,50,20.0,10,0.6286713286713287,-0.013437689,0.5913757700205339,0.4906303236797274,0.5363128491620112,0.647932131495228,0.7647058823529411,0.7014925373134329,0.0,0.0,0.0
30,0.3,euclidean,0.1,0.2,50,,2,0.5902097902097903,-0.013437689,0.5279187817258884,0.5315161839863713,0.5297113752122241,0.6374549819927972,0.6645807259073843,0.6507352941176471,0.16666666666666666,0.022727272727272728,0.04
30,0.3,euclidean,0.1,0.2,50,,5,0.6153846153846154,-0.013437689,0.5585585585585585,0.5281090289608177,0.542907180385289,0.6517754868270332,0.7121401752190237,0.680622009569378,0.5,0.022727272727272728,0.043478260869565216
30,0.3,euclidean,0.1,0.2,50,,10,0.6118881118881119,-0.013437689,0.5613026819923371,0.4991482112436116,0.5284039675383229,0.6409691629955947,0.7284105131414268,0.6818980667838312,0.0,0.0,0.0
30,0.3,euclidean,0.1,0.2,100,10.0,2,0.6468531468531469,-0.013437689,0.6529562982005142,0.43270868824531517,0.5204918032786885,0.6445725264169068,0.8397997496871089,0.7293478260869565,0.0,0.0,0.0
30,0.3,euclidean,0.1,0.2,100,10.0,5,0.6454545454545455,-0.013437689,0.6535433070866141,0.424190800681431,0.5144628099173554,0.6425166825548141,0.8435544430538173,0.7294372294372294,0.0,0.0,0.0
30,0.3,euclidean,0.1,0.2,100,10.0,10,0.6517482517482518,-0.013437689,0.6649214659685864,0.43270868824531517,0.5242518059855521,0.6469465648854962,0.8485607008760951,0.734163508391987,0.0,0.0,0.0
30,0.3,euclidean,0.1,0.2,100,20.0,2,0.6181818181818182,-0.013437689,0.5714285714285714,0.4906303236797274,0.5279560036663611,0.6446370530877573,0.7446808510638298,0.6910569105691057,0.3333333333333333,0.022727272727272728,0.0425531914893617
30,0.3,euclidean,0.1,0.2,100,20.0,5,0.6160839160839161,-0.013437689,0.5653846153846154,0.5008517887563884,0.5311653116531165,0.6450549450549451,0.7346683354192741,0.6869514335868929,0.0,0.0,0.0
30,0.3,euclidean,0.1,0.2,100,20.0,10,0.6237762237762238,-0.013437689,0.5819672131147541,0.4838160136286201,0.5283720930232558,0.6454352441613588,0.7609511889862328,0.6984491671453188,0.0,0.0,0.0
30,0.3,euclidean,0.1,0.2,100,,2,0.5965034965034965,-0.013437689,0.535042735042735,0.5332197614991482,0.5341296928327645,0.6409036860879905,0.6745932415519399,0.6573170731707317,0.25,0.022727272727272728,0.041666666666666664
30,0.3,euclidean,0.1,0.2,100,,5,0.6111888111888112,-0.013437689,0.5533807829181495,0.5298126064735945,0.5413402959094865,0.6486175115207373,0.704630788485607,0.6754649070185963,0.0,0.0,0.0
30,0.3,euclidean,0.1,0.2,100,,10,0.6146853146853147,-0.013437689,0.5626204238921002,0.49744463373083475,0.5280289330922242,0.6443468715697036,0.7346683354192741,0.6865497076023391,0.0,0.0,0.0
30,0.3,euclidean,0.1,0.2,200,10.0,2,0.6475524475524476,-0.013437689,0.65625,0.4293015332197615,0.5190525231719877,0.6443594646271511,0.8435544430538173,0.7306233062330624,0.0,0.0,0.0
30,0.3,euclidean,0.1,0.2,200,10.0,5,0.6468531468531469,-0.013437689,0.6561679790026247,0.42589437819420783,0.5165289256198347,0.6434699714013346,0.8448060075093867,0.7305194805194806,0.0,0.0,0.0
30,0.3,euclidean,0.1,0.2,200,10.0,10,0.6524475524475525,-0.013437689,0.6684350132625995,0.4293015332197615,0.5228215767634855,0.6467236467236467,0.8523153942428036,0.7354211663066955,0.0,0.0,0.0
30,0.3,euclidean,0.1,0.2,200,20.0,2,0.6125874125874126,-0.013437689,0.5596868884540117,0.48722316865417375,0.5209471766848816,0.6416122004357299,0.737171464330413,0.6860803727431567,1.0,0.022727272727272728,0.044444444444444446
30,0.3,euclidean,0.1,0.2,200,20.0,5,0.6195804195804195,-0.013437689,0.5714285714285714,0.49744463373083475,0.5318761384335154,0.6459694989106753,0.7421777221526908,0.6907396622015143,1.0,0.022727272727272728,0.044444444444444446
30,0.3,euclidean,0.1,0.2,200,20.0,10,0.6293706293706294,-0.013437689,0.5953878406708596,0.4838160136286201,0.5338345864661654,0.646379853095488,0.7709637046307884,0.7031963470319634,0.0,0.0,0.0
30,0.3,euclidean,0.1,0.2,200,,2,0.5937062937062937,-0.013437689,0.5324232081911263,0.5315161839863713,0.5319693094629157,0.638095238095238,0.6708385481852316,0.6540573520439292,0.25,0.022727272727272728,0.041666666666666664
30,0.3,euclidean,0.1,0.2,200,,5,0.6090909090909091,-0.013437689,0.549645390070922,0.5281090289608177,0.5386620330147698,0.6473988439306358,0.7008760951188986,0.6730769230769231,1.0,0.022727272727272728,0.044444444444444446
30,0.3,euclidean,0.1,0.2,200,,10,0.6153846153846154,-0.013437689,0.5637065637065637,0.49744463373083475,0.5285067873303168,0.6447368421052632,0.7359198998748435,0.6873173582700175,0.0,0.0,0.0
30,0.3,euclidean,0.1,0.3,50,10.0,2,0.6469216417910447,-0.013437689,0.6630630630630631,0.4153498871331828,0.5107564191533657,0.6416876574307305,0.8512949039264829,0.7317773788150808,0.0,0.0,0.0
30,0.3,euclidean,0.1,0.3,50,10.0,5,0.6464552238805971,-0.013437689,0.6630434782608695,0.41309255079006774,0.5090403337969402,0.6411062225015713,0.8521303258145363,0.7317073170731707,0.0,0.0,0.0
30,0.3,euclidean,0.1,0.3,50,10.0,10,0.6520522388059702,-0.013437689,0.6758747697974218,0.4142212189616253,0.5136459062281316,0.6439725171767645,0.8613199665831245,0.7369549678341673,0.0,0.0,0.0
30,0.3,euclidean,0.1,0.3,50,20.0,2,0.6035447761194029,-0.013437689,0.5555555555555556,0.47404063205417607,0.5115712545676004,0.6321506154960174,0.7293233082706767,0.6772692009309542,0.14285714285714285,0.01639344262295082,0.029411764705882353
30,0.3,euclidean,0.1,0.3,50,20.0,5,0.617070895522388,-0.013437689,0.576662143826323,0.4796839729119639,0.5237215033887862,0.6396011396011396,0.7502088554720133,0.6905036524413687,0.0,0.0,0.0
30,0.3,euclidean,0.1,0.3,50,20.0,10,0.6324626865671642,-0.013437689,0.603085553997195,0.4853273137697517,0.5378361475922452,0.6475524475524476,0.7736006683375104,0.7049866768176627,0.0,0.0,0.0
30,0.3,euclidean,0.1,0.3,50,,2,0.5984141791044776,-0.013437689,0.5411764705882353,0.5191873589164786,0.5299539170506913,0.6396887159533073,0.6867167919799498,0.6623690572119258,0.1111111111111111,0.01639344262295082,0.02857142857142857
30,0.3,euclidean,0.1,0.3,50,,5,0.6002798507462687,-0.013437689,0.5462392108508015,0.5,0.5220978196817914,0.6341096919609316,0.7050960735171261,0.6677215189873418,0.0,0.0,0.0
30,0.3,euclidean,0.1,0.3,50,,10,0.6208022388059702,-0.013437689,0.577023498694517,0.49887133182844245,0.5351089588377724,0.6456063907044299,0.7426900584795322,0.6907536907536908,0.0,0.0,0.0
30,0.3,euclidean,0.1,0.3,100,10.0,2,0.6469216417910447,-0.013437689,0.6630630630630631,0.4153498871331828,0.5107564191533657,0.6416876574307305,0.8512949039264829,0.7317773788150808,0.0,0.0,0.0
30,0.3,euclidean,0.1,0.3,100,10.0,5,0.6478544776119403,-0.013437689,0.6642728904847397,0.417607223476298,0.5128205128205128,0.6424968474148802,0.8512949039264829,0.732303269852677,0.0,0.0,0.0
30,0.3,euclidean,0.1,0.3,100,10.0,10,0.6506529850746269,-0.013437689,0.6709090909090909,0.4164785553047404,0.5139275766016713,0.64366373902133,0.8571428571428571,0.7352203511286277,0.0,0.0,0.0
30,0.3,euclidean,0.1,0.3,100,20.0,2,0.6072761194029851,-0.013437689,0.5602094240837696,0.48306997742663654,0.5187878787878788,0.6353711790393013,0.7293233082706767,0.6791131855309218,0.16666666666666666,0.01639344262295082,0.029850746268656716
30,0.3,euclidean,0.1,0.3,100,20.0,5,0.6226679104477612,-0.013437689,0.581989247311828,0.4887133182844244,0.5312883435582823,0.6449534717251253,0.7527151211361738,0.694680030840401,0.3333333333333333,0.01639344262295082,0.03125
30,0.3,euclidean,0.1,0.3,100,20.0,10,0.6319962686567164,-0.013437689,0.6017069701280228,0.47742663656884876,0.5324103209565765,0.6472222222222223,0.7786131996658312,0.7068638604474782,0.0,0.0,0.0
30,0.3,euclidean,0.1,0.3,100,,2,0.6007462686567164,-0.013437689,0.5441527446300716,0.5146726862302483,0.5290023201856149,0.6397228637413395,0.6942355889724311,0.6658653846153846,0.14285714285714285,0.01639344262295082,0.029411764705882353
30,0.3,euclidean,0.1,0.3,100,,5,0.6110074626865671,-0.013437689,0.5604938271604938,0.5124153498871332,0.535377358490566,0.642374154770849,0.7142857142857143,0.6764240506329114,0.3333333333333333,0.01639344262295082,0.03125
30,0.3,euclidean,0.1,0.3,100,,10,0.6231343283582089,-0.013437689,0.5812743823146944,0.5045146726862303,0.5401812688821752,0.6470160116448326,0.7426900584795322,0.691559704395177,0.0,0.0,0.0
30,0.3,euclidean,0.1,0.3,200,10.0,2,0.6469216417910447,-0.013437689,0.666058394160584,0.41196388261851014,0.5090655509065551,0.6407523510971787,0.8538011695906432,0.7320916905444126,0.0,0.0,0.0
30,0.3,euclidean,0.1,0.3,200,10.0,5,0.6478544776119403,-0.013437689,0.6660649819494585,0.4164785553047404,0.5125,0.6419131529263687,0.8521303258145363,0.7322325915290739,0.0,0.0,0.0
30,0.3,euclidean,0.1,0.3,200,10.0,10,0.6492537313432836,-0.013437689,0.668488160291439,0.4142212189616253,0.5114982578397212,0.6426332288401254,0.8563074352548037,0.7342406876790831,0.0,0.0,0.0
30,0.3,euclidean,0.1,0.3,200,20.0,2,0.6096082089552238,-0.013437689,0.5634920634920635,0.48081264108352145,0.5188794153471377,0.6362979031091829,0.7351712614870509,0.6821705426356589,0.2,0.01639344262295082,0.030303030303030304
30,0.3,euclidean,0.1,0.3,200,20.0,5,0.6226679104477612,-0.013437689,0.5836680053547524,0.49209932279909707,0.5339865278628292,0.6446518305814788,0.7502088554720133,0.6934362934362934,0.25,0.01639344262295082,0.03076923076923077
30,0.3,euclidean,0.1,0.3,200,20.0,10,0.6324626865671642,-0.013437689,0.6034236804564908,0.47742663656884876,0.5330812854442344,0.6470180305131762,0.7794486215538847,0.707086017430845,0.0,0.0,0.0
30,0.3,euclidean,0.1,0.3,200,,2,0.6035447761194029,-0.013437689,0.5505481120584653,0.510158013544018,0.5295840656121851,0.6385725132877752,0.7025898078529658,0.6690533015115354,0.16666666666666666,0.01639344262295082,0.029850746268656716
30,0.3,euclidean,0.1,0.3,200,,5,0.6128731343283582,-0.013437689,0.56375,0.5090293453724605,0.534994068801898,0.6428038777032066,0.7201336675020885,0.6792750197005516,0.3333333333333333,0.01639344262295082,0.03125
30,0.3,euclidean,0.1,0.3,200,,10,0.6268656716417911,-0.013437689,0.5857519788918206,0.5011286681715575,0.5401459854014599,0.6498194945848376,0.7518796992481203,0.69713400464756,0.0,0.0,0.0
30,0.3,euclidean,0.1,0.4,50,10.0,2,0.6449807625043722,-0.013437689,0.6619354838709678,0.4314550042052145,0.5224032586558045,0.6397306397306397,0.8401768793430195,0.7263790278536318,0.2,0.011494252873563218,0.021739130434782608
30,0.3,euclidean,0.1,0.4,50,10.0,5,0.64568030779993,-0.013437689,0.6631989596879063,0.4289318755256518,0.5209397344228804,0.6399808245445829,0.8433354390397979,0.7277187244480785,0.25,0.011494252873563218,0.02197802197802198
30,0.3,euclidean,0.1,0.4,50,10.0,10,0.6481287163343826,-0.013437689,0.6649484536082474,0.4339781328847771,0.5251908396946565,0.6426166426166426,0.8439671509791535,0.7296559257236482,0.25,0.011494252873563218,0.02197802197802198
30,0.3,euclidean,0.1,0.4,50,20.0,2,0.608604407135362,-0.013437689,0.5707220573689417,0.4852817493692178,0.5245454545454545,0.6326975476839237,0.7334175615919141,0.6793446459918081,0.15384615384615385,0.022988505747126436,0.04
30,0.3,euclidean,0.1,0.4,50,20.0,5,0.6190975865687304,-0.013437689,0.5865580448065173,0.48444070647603027,0.5306310456011055,0.6383092562867844,0.7536323436512951,0.6911935110081112,0.125,0.011494252873563218,0.021052631578947368
30,0.3,euclidean,0.1,0.4,50,20.0,10,0.6267925848198671,-0.013437689,0.5977130977130977,0.48359966358284273,0.5346350534635054,0.6423666138404649,0.7681617182564751,0.6996547756041427,0.25,0.011494252873563218,0.02197802197802198
30,0.3,euclidean,0.1,0.4,50,,2,0.5974116824064358,-0.013437689,0.5486173059768065,0.5172413793103449,0.5324675324675324,0.6333527019174898,0.6885660138976627,0.6598062953995157,0.17647058823529413,0.034482758620689655,0.057692307692307696
30,0.3,euclidean,0.1,0.4,50,,5,0.6142007694998252,-0.013437689,0.5748560460652591,0.503784693019344,0.5369789332138055,0.6395348837209303,0.7296272899557802,0.6816169961640602,0.18181818181818182,0.022988505747126436,0.04081632653061224
30,0.3,euclidean,0.1,0.4,50,,10,0.620846449807625,-0.013437689,0.585,0.4920100925147183,0.5344906349931475,0.6409703504043127,0.7511054958938724,0.6916812100058173,0.25,0.011494252873563218,0.02197802197802198
30,0.3,euclidean,0.1,0.4,100,10.0,2,0.6446309898565932,-0.013437689,0.6618985695708712,0.4280908326324643,0.5199182839632278,0.6388888888888888,0.8427037271004422,0.7267774448379188,0.0,0.0,0.0
30,0.3,euclidean,0.1,0.4,100,10.0,5,0.6498775795732774,-0.013437689,0.6710182767624021,0.432296047098402,0.5258312020460358,0.6421404682274248,0.8490208464939988,0.7312295973884657,0.0,0.0,0.0
30,0.3,euclidean,0.1,0.4,100,10.0,10,0.64568030779993,-0.013437689,0.661498708010336,0.4306139613120269,0.521650534895568,0.6401151631477927,0.8427037271004422,0.7275702208890101,0.0,0.0,0.0
30,0.3,euclidean,0.1,0.4,100,20.0,2,0.6107030430220357,-0.013437689,0.5737051792828686,0.48444070647603027,0.5253077975376197,0.6344378055404671,0.7378395451674037,0.6822429906542056,0.14285714285714285,0.022988505747126436,0.039603960396039604
30,0.3,euclidean,0.1,0.4,100,20.0,5,0.6162994053864987,-0.013437689,0.5835051546391753,0.4760302775441548,0.5243168133395091,0.6346255974508762,0.7548957675300063,0.6895556837853434,0.16666666666666666,0.011494252873563218,0.021505376344086023
30,0.3,euclidean,0.1,0.4,100,20.0,10,0.627841902763204,-0.013437689,0.600844772967265,0.4785534062237174,0.5327715355805244,0.6420335429769392,0.7738471257106759,0.7018046405041536,0.25,0.011494252873563218,0.02197802197802198
30,0.3,euclidean,0.1,0.4,100,,2,0.6019587268275621,-0.013437689,0.5556552962298025,0.520605550883095,0.537559704732957,0.6365740740740741,0.6948831332912192,0.6644518272425249,0.11764705882352941,0.022988505747126436,0.038461538461538464
30,0.3,euclidean,0.1,0.4,100,,5,0.6180482686253935,-0.013437689,0.5814850530376084,0.5071488645920942,0.5417789757412399,0.6411245865490628,0.7346809854706254,0.6847218133647336,0.125,0.011494252873563218,0.021052631578947368
30,0.3,euclidean,0.1,0.4,100,,10,0.6232948583420777,-0.013437689,0.5893574297188755,0.49369217830109335,0.5372997711670481,0.64228079612695,0.7542640555906507,0.6937826844857641,0.25,0.011494252873563218,0.02197802197802198
30,0.3,euclidean,0.1,0.4,200,10.0,2,0.6442812172088143,-0.013437689,0.6602067183462532,0.42977291841883936,0.5206316861946001,0.6389822371579452,0.8408085912823753,0.7261320240043644,0.0,0.0,0.0
30,0.3,euclidean,0.1,0.4,200,10.0,5,0.6484784889821616,-0.013437689,0.6666666666666666,0.4339781328847771,0.5257259296994397,0.641726618705036,0.8452305748578648,0.7295528898582334,0.0,0.0,0.0
30,0.3,euclidean,0.1,0.4,200,10.0,10,0.6502273522210563,-0.013437689,0.6696891191709845,0.4348191757779647,0.5272819989801122,0.6430282702443699,0.8477574226152874,0.7313351498637602,0.0,0.0,0.0
30,0.3,euclidean,0.1,0.4,200,20.0,2,0.6159496327387198,-0.013437689,0.5784313725490197,0.496215306980656,0.5341783612494342,0.639344262295082,0.7391029690461149,0.6856138294755347,0.1111111111111111,0.011494252873563218,0.020833333333333332
30,0.3,euclidean,0.1,0.4,200,20.0,5,0.6201469045120671,-0.013437689,0.5889003083247688,0.4819175777964676,0.5300647548566142,0.6384451544195953,0.7574226152874289,0.6928633342964461,0.125,0.011494252873563218,0.021052631578947368
30,0.3,euclidean,0.1,0.4,200,20.0,10,0.6327387198321092,-0.013437689,0.6095238095238096,0.48444070647603027,0.5398313027179007,0.6448744769874477,0.7789008212255212,0.7055793991416309,0.0,0.0,0.0
30,0.3,euclidean,0.1,0.4,200,,2,0.6075550891920252,-0.013437689,0.5628415300546448,0.5197645079899075,0.540445999125492,0.6393817973669147,0.7056222362602653,0.6708708708708708,0.14285714285714285,0.022988505747126436,0.039603960396039604
30,0.3,euclidean,0.1,0.4,200,,5,0.6162994053864987,-0.013437689,0.5789980732177264,0.5054667788057191,0.5397395599461159,0.6405300938707896,0.7327858496525584,0.6835592221567472,0.1,0.011494252873563218,0.020618556701030927
30,0.3,euclidean,0.1,0.4,200,,10,0.6285414480587618,-0.013437689,0.5964214711729622,0.5046257359125316,0.5466970387243736,0.646677471636953,0.7561591914087177,0.697146185206756,0.0,0.0,0.0
30,0.3,euclidean,0.2,0.2,50,10.0,2,0.6447552447552447,-0.05030367,0.6715116279069767,0.393526405451448,0.49624060150375937,0.6362799263351749,0.8648310387984981,0.73315649867374,0.0,0.0,0.0
30,0.3,euclidean,0.2,0.2,50,10.0,5,0.6454545454545455,-0.05030367,0.6744868035190615,0.39182282793867124,0.4956896551724138,0.6363636363636364,0.867334167709637,0.7341101694915254,0.0,0.0,0.0
30,0.3,euclidean,0.2,0.2,50,10.0,10,0.6447552447552447,-0.05030367,0.6745562130177515,0.38841567291311757,0.492972972972973,0.6355311355311355,0.8685857321652065,0.7340031729243787,0.0,0.0,0.0
30,0.3,euclidean,0.2,0.2,50,20.0,2,0.6223776223776224,-0.05030367,0.5826086956521739,0.4565587734241908,0.5119388729703916,0.6425619834710744,0.7784730913642053,0.7040181097906055,0.0,0.0,0.0
30,0.3,euclidean,0.2,0.2,50,20.0,5,0.6328671328671329,-0.05030367,0.6031042128603105,0.46337308347529815,0.5240847784200385,0.6465781409601634,0.7922403003754693,0.7120359955005624,0.0,0.0,0.0
30,0.3,euclidean,0.2,0.2,50,20.0,10,0.6286713286713287,-0.05030367,0.6037735849056604,0.43611584327086883,0.506429277942631,0.6391650099403579,0.804755944931164,0.7124653739612188,0.0,0.0,0.0
30,0.3,euclidean,0.2,0.2,50,,2,0.5944055944055944,-0.05030367,0.5364963503649635,0.5008517887563884,0.5180616740088105,0.6368843069873997,0.6958698372966208,0.6650717703349283,0.0,0.0,0.0
30,0.3,euclidean,0.2,0.2,50,,5,0.6027972027972028,-0.05030367,0.54510556621881,0.4838160136286201,0.5126353790613718,0.6365638766519823,0.723404255319149,0.677211482132396,0.0,0.0,0.0
30,0.3,euclidean,0.2,0.2,50,,10,0.6104895104895105,-0.05030367,0.5544747081712063,0.4855195911413969,0.5177111716621253,0.6419213973799127,0.7359198998748435,0.6857142857142857,0.0,0.0,0.0
30,0.3,euclidean,0.2,0.2,100,10.0,2,0.6454545454545455,-0.05030367,0.673469387755102,0.393526405451448,0.4967741935483871,0.6366145354185833,0.8660826032540676,0.7338282078472959,0.0,0.0,0.0
30,0.3,euclidean,0.2,0.2,100,10.0,5,0.6454545454545455,-0.05030367,0.6744868035190615,0.39182282793867124,0.4956896551724138,0.6363636363636364,0.867334167709637,0.7341101694915254,0.0,0.0,0.0
30,0.3,euclidean,0.2,0.2,100,10.0,10,0.6475524475524476,-0.05030367,0.6783625730994152,0.39522998296422485,0.49946178686759957,0.6378676470588235,0.8685857321652065,0.735559088500265,0.0,0.0,0.0
30,0.3,euclidean,0.2,0.2,100,20.0,2,0.6216783216783217,-0.05030367,0.58719646799117,0.45315161839863716,0.5115384615384615,0.6383196721311475,0.7797246558197747,0.7019718309859155,0.0,0.0,0.0
30,0.3,euclidean,0.2,0.2,100,20.0,5,0.627972027972028,-0.05030367,0.6,0.4497444633730835,0.5141187925998053,0.6404040404040404,0.7934918648310388,0.708775852431526,0.0,0.0,0.0
30,0.3,euclidean,0.2,0.2,100,20.0,10,0.6314685314685314,-0.05030367,0.6140776699029126,0.43100511073253833,0.5065065065065065,0.6385068762278978,0.8135168961201502,0.7154650522839846,0.0,0.0,0.0
30,0.3,euclidean,0.2,0.2,100,,2,0.5986013986013986,-0.05030367,0.5407407407407407,0.49744463373083475,0.518189884649512,0.638731596828992,0.7058823529411765,0.6706302021403091,0.0,0.0,0.0
30,0.3,euclidean,0.2,0.2,100,,5,0.6076923076923076,-0.05030367,0.5504761904761905,0.49233390119250425,0.5197841726618705,0.6408839779005525,0.7259073842302879,0.6807511737089202,0.0,0.0,0.0
30,0.3,euclidean,0.2,0.2,100,,10,0.6090909090909091,-0.05030367,0.5557768924302788,0.4752981260647359,0.512396694214876,0.6379310344827587,0.7409261576971214,0.6855819339895773,0.0,0.0,0.0
30,0.3,euclidean,0.2,0.2,200,10.0,2,0.6496503496503496,-0.05030367,0.6812865497076024,0.3969335604770017,0.5016146393972013,0.6397058823529411,0.8710888610763454,0.7376788553259142,0.0,0.0,0.0
30,0.3,euclidean,0.2,0.2,200,10.0,5,0.6461538461538462,-0.05030367,0.6775147928994083,0.3901192504258944,0.49513513513513513,0.6364468864468864,0.869837296620776,0.7350608143839239,0.0,0.0,0.0
30,0.3,euclidean,0.2,0.2,200,10.0,10,0.6461538461538462,-0.05030367,0.6764705882352942,0.39182282793867124,0.4962243797195254,0.636697247706422,0.8685857321652065,0.7347803070407624,0.0,0.0,0.0
30,0.3,euclidean,0.2,0.2,200,20.0,2,0.627972027972028,-0.05030367,0.5995525727069351,0.4565587734241908,0.5183752417794971,0.6415478615071283,0.7884856070087609,0.7074677147669849,0.0,0.0,0.0
30,0.3,euclidean,0.2,0.2,200,20.0,5,0.6300699300699301,-0.05030367,0.6060606060606061,0.44293015332197616,0.5118110236220472,0.6403596403596403,0.8022528160200251,0.7122222222222222,0.0,0.0,0.0
30,0.3,euclidean,0.2,0.2,200,20.0,10,0.637062937062937,-0.05030367,0.6217494089834515,0.44804088586030666,0.5207920792079208,0.6434955312810328,0.8110137672090113,0.717607973421927,0.0,0.0,0.0
30,0.3,euclidean,0.2,0.2,200,,2,0.5951048951048951,-0.05030367,0.5376146788990825,0.4991482112436116,0.5176678445229682,0.6355353075170843,0.6983729662077597,0.6654740608228981,0.0,0.0,0.0
30,0.3,euclidean,0.2,0.2,200,,5,0.6048951048951049,-0.05030367,0.5482625482625483,0.4838160136286201,0.5140271493212669,0.6370614035087719,0.7271589486858573,0.679135008766803,0.0,0.0,0.0
30,0.3,euclidean,0.2,0.2,200,,10,0.6125874125874126,-0.05030367,0.562874251497006,0.4804088586030664,0.5183823529411765,0.6393972012917115,0.7434292866082604,0.6875,0.0,0.0,0.0
30,0.3,euclidean,0.2,0.3,50,10.0,2,0.6455223880597015,-0.05030367,0.6844262295081968,0.37697516930022573,0.4861717612809316,0.6340579710144928,0.8771929824561403,0.7360672975814931,0.0,0.0,0.0
30,0.3,euclidean,0.2,0.3,50,10.0,5,0.6441231343283582,-0.05030367,0.6855345911949685,0.3690744920993228,0.4798239178283199,0.6322735452909418,0.8805346700083542,0.7360335195530726,0.0,0.0,0.0
30,0.3,euclidean,0.2,0.3,50,10.0,10,0.6464552238805971,-0.05030367,0.6911764705882353,0.37133182844243795,0.4831130690161527,0.6336930455635491,0.8830409356725146,0.737870855148342,0.0,0.0,0.0
30,0.3,euclidean,0.2,0.3,50,20.0,2,0.6082089552238806,-0.05030367,0.5697503671071953,0.43792325056433407,0.4952137843012125,0.6273972602739726,0.7652464494569757,0.689499435453519,0.0,0.0,0.0
30,0.3,euclidean,0.2,0.3,50,20.0,5,0.6152052238805971,-0.05030367,0.5814648729446936,0.43905191873589167,0.5003215434083601,0.6309362279511533,0.7769423558897243,0.6963684013478099,0.0,0.0,0.0
30,0.3,euclidean,0.2,0.3,50,20.0,10,0.6217350746268657,-0.05030367,0.596875,0.43115124153498874,0.5006553079947575,0.632313829787234,0.7944862155388471,0.704183635690485,0.0,0.0,0.0
30,0.3,euclidean,0.2,0.3,50,,2,0.5909514925373134,-0.05030367,0.5358490566037736,0.48081264108352145,0.5068411659726353,0.6276119402985074,0.7025898078529658,0.662987780843516,0.0,0.0,0.0
30,0.3,euclidean,0.2,0.3,50,,5,0.5923507462686567,-0.05030367,0.5356679636835279,0.46613995485327314,0.4984912492456246,0.6241806263656228,0.7159565580618212,0.6669260700389105,0.0,0.0,0.0
30,0.3,euclidean,0.2,0.3,50,,10,0.5993470149253731,-0.05030367,0.547945205479452,0.45146726862302483,0.49504950495049505,0.6258840169731259,0.7393483709273183,0.6779011872845653,0.0,0.0,0.0
30,0.3,euclidean,0.2,0.3,100,10.0,2,0.6427238805970149,-0.05030367,0.6827731092436975,0.36681715575620766,0.47723935389133626,0.6312949640287769,0.8796992481203008,0.7350785340314137,0.0,0.0,0.0
30,0.3,euclidean,0.2,0.3,100,10.0,5,0.6450559701492538,-0.05030367,0.6868475991649269,0.37133182844243795,0.48205128205128206,0.633033033033033,0.8805346700083542,0.7365478686233403,0.0,0.0,0.0
30,0.3,euclidean,0.2,0.3,100,10.0,10,0.6464552238805971,-0.05030367,0.6903765690376569,0.3724604966139955,0.4838709677419355,0.6338535414165666,0.8822055137844611,0.7376877401327279,0.0,0.0,0.0
30,0.3,euclidean,0.2,0.3,100,20.0,2,0.613339552238806,-0.05030367,0.5792682926829268,0.4288939051918736,0.49286640726329445,0.6292059219380888,0.7811194653299917,0.6969809914275065,0.0,0.0,0.0
30,0.3,euclidean,0.2,0.3,100,20.0,5,0.6166044776119403,-0.05030367,0.5869565217391305,0.42663656884875845,0.49411764705882355,0.6297531687791861,0.7886382623224728,0.7002967359050445,0.0,0.0,0.0
30,0.3,euclidean,0.2,0.3,100,20.0,10,0.6301305970149254,-0.05030367,0.6142625607779578,0.42776523702031605,0.5043246839654025,0.6365422396856582,0.8120300751879699,0.7136563876651982,0.0,0.0,0.0
30,0.3,euclidean,0.2,0.3,100,,2,0.585820895522388,-0.05030367,0.5302267002518891,0.4751693002257336,0.5011904761904762,0.6235997012696042,0.697577276524645,0.6585173501577287,0.0,0.0,0.0
30,0.3,euclidean,0.2,0.3,100,,5,0.5932835820895522,-0.05030367,0.5406125166444741,0.4582392776523702,0.4960293219303604,0.6221264367816092,0.7234753550543024,0.6689841637697953,0.0,0.0,0.0
30,0.3,euclidean,0.2,0.3,100,,10,0.6002798507462687,-0.05030367,0.5518207282913166,0.44469525959367945,0.4925,0.6244755244755245,0.746031746031746,0.6798629615531024,0.0,0.0,0.0
30,0.3,euclidean,0.2,0.3,200,10.0,2,0.6436567164179104,-0.05030367,0.6841004184100419,0.3690744920993228,0.47947214076246336,0.6320528211284514,0.8796992481203008,0.7355920363255326,0.0,0.0,0.0
30,0.3,euclidean,0.2,0.3,200,10.0,5,0.6459888059701493,-0.05030367,0.6889352818371608,0.3724604966139955,0.4835164835164835,0.6336336336336337,0.8813700918964077,0.7372466806429071,0.0,0.0,0.0
